Car_ID,Brand,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Condition,Price,Model,Vehicle_Age,Mileage_Per_Year,Price_Tier,Mileage_Bracket
2168,Ford,2012,1.0,Diesel,Manual,190732,New,81520.0,Fiesta,14,13623.71,Premium,150k-200k
2169,Toyota,2019,4.5,Hybrid,Manual,196599,Used,36370.17,Prius,7,28085.57,Budget,150k-200k
2170,Toyota,2019,4.3,Petrol,Manual,194451,Used,35419.76,Camry,7,27778.71,Budget,150k-200k
2171,BMW,2020,1.2,Hybrid,Manual,172343,Used,41390.97,5 Series,6,28723.83,Mid-Range,150k-200k
2172,Honda,2017,2.8,Diesel,Manual,138307,Like New,64874.94,Fit,9,15367.44,Mid-Range,100k-150k
2173,Tesla,2003,5.9,Hybrid,Automatic,88757,New,46995.77,Model S,23,3859.0,Mid-Range,50k-100k
2174,BMW,2000,3.1,Hybrid,Manual,296753,Used,64720.38,3 Series,26,11413.58,Mid-Range,200k+
2175,Ford,2017,3.5,Diesel,Manual,254200,New,18944.17,Fiesta,9,28244.44,Budget,200k+
2176,BMW,2000,5.5,Electric,Manual,23645,New,97165.62,5 Series,26,909.42,Premium,<50k
2177,Mercedes,2012,4.6,Diesel,Automatic,195630,Like New,74312.6,GLC,14,13973.57,Premium,150k-200k
2178,Toyota,2019,3.9,Electric,Automatic,154473,New,28769.68,Prius,7,22067.57,Budget,150k-200k
2179,Toyota,2019,5.0,Diesel,Manual,269915,Used,73796.14,Camry,7,38559.29,Premium,200k+
2180,Audi,2022,5.3,Diesel,Manual,151460,Used,59627.42,Q5,4,37865.0,Mid-Range,150k-200k
2181,Audi,2009,3.3,Diesel,Manual,83251,New,15372.95,A3,17,4897.12,Budget,50k-100k
2182,Tesla,2010,3.4,Petrol,Automatic,57042,New,21928.66,Model 3,16,3565.12,Budget,50k-100k
2183,Ford,2008,2.9,Electric,Manual,196945,Like New,8924.27,Fiesta,18,10941.39,Budget,150k-200k
2184,Mercedes,2008,5.8,Petrol,Automatic,47024,Used,81877.62,GLC,18,2612.44,Premium,<50k
2185,Honda,2004,4.5,Diesel,Manual,154522,Used,57411.95,CR-V,22,7023.73,Mid-Range,150k-200k
2186,BMW,2000,1.4,Hybrid,Automatic,56965,New,35091.12,X3,26,2190.96,Budget,50k-100k
2187,Tesla,2016,5.3,Petrol,Automatic,272201,New,17002.77,Model X,10,27220.1,Budget,200k+
2188,Ford,2021,3.4,Electric,Manual,224321,New,50984.36,Fiesta,5,44864.2,Mid-Range,200k+
2189,Audi,2001,1.3,Diesel,Manual,271127,Used,54899.83,A4,25,10845.08,Mid-Range,200k+
2190,BMW,2023,3.7,Petrol,Manual,19995,New,71685.11,3 Series,3,6665.0,Premium,<50k
2191,Audi,2012,3.1,Hybrid,Manual,114587,Like New,97144.03,Q5,14,8184.79,Premium,100k-150k
2192,BMW,2008,5.4,Petrol,Manual,233076,Like New,46319.83,X5,18,12948.67,Mid-Range,200k+
2193,Honda,2003,2.0,Electric,Manual,222700,New,43573.25,Accord,23,9682.61,Mid-Range,200k+
2194,Ford,2004,5.1,Petrol,Manual,38886,Like New,40143.35,Focus,22,1767.55,Mid-Range,<50k
2195,BMW,2010,3.8,Hybrid,Automatic,95149,Like New,83557.77,X3,16,5946.81,Premium,50k-100k
2196,Mercedes,2023,1.3,Hybrid,Manual,94020,Like New,19850.14,C-Class,3,31340.0,Budget,50k-100k
2197,Tesla,2018,5.9,Electric,Manual,2673,Like New,37662.23,Model Y,8,334.12,Mid-Range,<50k
2198,Toyota,2020,3.6,Hybrid,Automatic,23466,Like New,73872.23,Corolla,6,3911.0,Premium,<50k
2199,Mercedes,2002,2.5,Diesel,Manual,237626,Used,6491.02,GLA,24,9901.08,Budget,200k+
2200,Mercedes,2011,3.3,Hybrid,Manual,50406,New,32491.17,C-Class,15,3360.4,Budget,50k-100k
2201,Tesla,2018,5.3,Diesel,Manual,69284,Like New,65937.48,Model X,8,8660.5,Mid-Range,50k-100k
2202,Toyota,2018,2.5,Petrol,Manual,235718,New,22665.45,Corolla,8,29464.75,Budget,200k+
2203,Mercedes,2012,2.0,Diesel,Automatic,13665,Like New,33757.5,GLC,14,976.07,Budget,<50k
2204,BMW,2006,1.6,Diesel,Automatic,20641,Used,51174.28,X3,20,1032.05,Mid-Range,<50k
2205,BMW,2014,2.5,Petrol,Manual,35797,Used,45092.24,X5,12,2983.08,Mid-Range,<50k
2206,BMW,2022,4.9,Hybrid,Manual,215838,Like New,15072.58,5 Series,4,53959.5,Budget,200k+
2207,Toyota,2006,3.4,Diesel,Automatic,102339,Like New,94132.36,RAV4,20,5116.95,Premium,100k-150k
2208,Mercedes,2007,2.1,Hybrid,Manual,113431,Like New,9207.81,C-Class,19,5970.05,Budget,100k-150k
2209,Toyota,2004,1.8,Petrol,Automatic,232275,Used,76225.56,Prius,22,10557.95,Premium,200k+
2210,BMW,2020,2.7,Electric,Automatic,283317,Used,11785.16,X3,6,47219.5,Budget,200k+
2211,Tesla,2013,5.7,Hybrid,Automatic,144294,New,49393.1,Model X,13,11099.54,Mid-Range,100k-150k
2212,Mercedes,2003,2.7,Hybrid,Manual,181136,Used,21664.07,C-Class,23,7875.48,Budget,150k-200k
2213,Mercedes,2022,5.9,Electric,Manual,168082,Like New,18404.29,GLA,4,42020.5,Budget,150k-200k
2214,Audi,2009,3.4,Electric,Manual,253301,New,16960.31,Q5,17,14900.06,Budget,200k+
2215,Audi,2019,1.9,Petrol,Automatic,18095,Used,48014.73,A3,7,2585.0,Mid-Range,<50k
2216,Honda,2014,5.5,Hybrid,Manual,123554,Used,53971.07,Accord,12,10296.17,Mid-Range,100k-150k
2217,Ford,2017,3.3,Hybrid,Manual,234989,Like New,17671.53,Explorer,9,26109.89,Budget,200k+
2218,Audi,2019,4.5,Petrol,Automatic,89023,New,98042.59,Q7,7,12717.57,Premium,50k-100k
2219,Toyota,2012,5.9,Hybrid,Manual,107181,Used,29487.76,Corolla,14,7655.79,Budget,100k-150k
2220,Audi,2007,1.3,Diesel,Manual,222310,Used,48589.93,A3,19,11700.53,Mid-Range,200k+
2221,Honda,2008,1.5,Diesel,Manual,282744,Like New,25545.61,CR-V,18,15708.0,Budget,200k+
2222,Mercedes,2015,4.6,Diesel,Automatic,264610,New,51922.65,GLA,11,24055.45,Mid-Range,200k+
2223,Honda,2018,2.4,Hybrid,Manual,256349,New,76821.58,Civic,8,32043.62,Premium,200k+
2224,Mercedes,2015,1.9,Diesel,Automatic,176169,New,54504.69,E-Class,11,16015.36,Mid-Range,150k-200k
2225,Tesla,2006,1.2,Diesel,Automatic,53276,New,32136.64,Model X,20,2663.8,Budget,50k-100k
2226,Tesla,2013,1.1,Petrol,Automatic,269072,Like New,28597.68,Model 3,13,20697.85,Budget,200k+
2227,Mercedes,2013,4.9,Petrol,Manual,205719,Used,77098.77,C-Class,13,15824.54,Premium,200k+
2228,Ford,2003,1.7,Electric,Manual,171960,Used,16232.63,Explorer,23,7476.52,Budget,150k-200k
2229,Audi,2014,3.3,Electric,Manual,226097,New,40146.82,Q7,12,18841.42,Mid-Range,200k+
2230,Toyota,2002,4.0,Electric,Automatic,174904,New,19390.86,Prius,24,7287.67,Budget,150k-200k
2231,Toyota,2004,3.1,Electric,Automatic,116196,New,29507.7,Camry,22,5281.64,Budget,100k-150k
2232,BMW,2000,1.1,Petrol,Manual,9404,Used,19504.91,X5,26,361.69,Budget,<50k
2233,Mercedes,2002,4.9,Petrol,Automatic,209190,Used,89243.39,E-Class,24,8716.25,Premium,200k+
2234,Toyota,2014,1.1,Petrol,Manual,113187,New,74530.9,Prius,12,9432.25,Premium,100k-150k
2235,Ford,2023,4.8,Diesel,Manual,27684,Like New,58288.09,Fiesta,3,9228.0,Mid-Range,<50k
2236,Mercedes,2007,5.5,Diesel,Manual,68591,Used,26320.4,GLA,19,3610.05,Budget,50k-100k
2237,Ford,2003,3.2,Electric,Manual,208794,Used,53471.55,Fiesta,23,9078.0,Mid-Range,200k+
2238,Toyota,2001,3.7,Diesel,Manual,264826,New,54479.15,RAV4,25,10593.04,Mid-Range,200k+
2239,Toyota,2023,3.4,Hybrid,Manual,111186,Like New,61088.35,Corolla,3,37062.0,Mid-Range,100k-150k
2240,BMW,2023,2.9,Petrol,Manual,243181,New,10708.09,3 Series,3,81060.33,Budget,200k+
2241,Toyota,2009,5.4,Electric,Automatic,21832,New,97425.69,Prius,17,1284.24,Premium,<50k
2242,Mercedes,2003,5.5,Electric,Manual,16997,Like New,49216.7,GLC,23,739.0,Mid-Range,<50k
2243,Tesla,2002,2.7,Hybrid,Automatic,296784,Like New,93020.52,Model Y,24,12366.0,Premium,200k+
2244,Mercedes,2001,4.1,Diesel,Automatic,40491,Like New,5931.77,E-Class,25,1619.64,Budget,<50k
2245,Mercedes,2016,5.6,Electric,Manual,63043,Used,28518.05,E-Class,10,6304.3,Budget,50k-100k
2246,BMW,2022,5.8,Diesel,Automatic,128568,New,14879.58,3 Series,4,32142.0,Budget,100k-150k
2247,BMW,2020,3.5,Diesel,Automatic,72725,Used,78113.54,3 Series,6,12120.83,Premium,50k-100k
2248,Toyota,2023,3.3,Hybrid,Automatic,128131,Like New,35411.88,RAV4,3,42710.33,Budget,100k-150k
2249,Honda,2019,2.4,Electric,Manual,45520,Used,84846.79,Fit,7,6502.86,Premium,<50k
2250,Honda,2022,5.8,Diesel,Manual,109869,Like New,84076.61,Civic,4,27467.25,Premium,100k-150k
2251,BMW,2012,1.7,Diesel,Manual,64442,Like New,68440.51,5 Series,14,4603.0,Mid-Range,50k-100k
2252,Toyota,2004,3.9,Hybrid,Manual,261025,New,68249.27,Camry,22,11864.77,Mid-Range,200k+
2253,Honda,2020,2.4,Hybrid,Manual,152842,New,71515.17,CR-V,6,25473.67,Premium,150k-200k
2254,Toyota,2008,2.4,Diesel,Automatic,178570,New,69007.56,Corolla,18,9920.56,Mid-Range,150k-200k
2255,Toyota,2021,3.0,Hybrid,Automatic,123447,Used,41756.29,RAV4,5,24689.4,Mid-Range,100k-150k
2256,Toyota,2005,6.0,Diesel,Manual,61477,New,69868.63,Corolla,21,2927.48,Premium,50k-100k
2257,Audi,2004,1.3,Electric,Automatic,244,Like New,90253.66,Q7,22,11.09,Premium,<50k
2258,Mercedes,2009,3.9,Petrol,Automatic,177561,New,36594.48,GLA,17,10444.76,Budget,150k-200k
2259,Toyota,2007,1.4,Hybrid,Automatic,290534,Used,94764.46,Camry,19,15291.26,Premium,200k+
2260,Audi,2006,1.8,Petrol,Automatic,10247,New,6290.25,Q7,20,512.35,Budget,<50k
2261,BMW,2006,3.2,Diesel,Manual,200123,New,38162.84,3 Series,20,10006.15,Mid-Range,200k+
2262,Honda,2005,3.6,Diesel,Manual,190791,New,17549.35,Accord,21,9085.29,Budget,150k-200k
2263,Mercedes,2020,2.3,Diesel,Manual,207358,Used,17028.88,GLA,6,34559.67,Budget,200k+
2264,Tesla,2019,2.6,Petrol,Automatic,291727,Like New,82465.8,Model S,7,41675.29,Premium,200k+
2265,Honda,2002,1.4,Diesel,Automatic,139148,Like New,92244.99,Accord,24,5797.83,Premium,100k-150k
2266,Mercedes,2018,2.5,Hybrid,Manual,146123,Like New,78887.03,E-Class,8,18265.38,Premium,100k-150k
2267,Tesla,2021,5.8,Electric,Manual,28670,New,97778.49,Model Y,5,5734.0,Premium,<50k
2268,Honda,2014,5.7,Electric,Automatic,10236,New,25551.25,Civic,12,853.0,Budget,<50k
2269,Mercedes,2003,2.7,Hybrid,Manual,35568,Used,18375.99,E-Class,23,1546.43,Budget,<50k
2270,Honda,2011,3.9,Electric,Manual,107327,Like New,54466.86,Accord,15,7155.13,Mid-Range,100k-150k
2271,Honda,2005,5.5,Petrol,Automatic,255745,New,83758.57,Fit,21,12178.33,Premium,200k+
2272,Tesla,2018,1.0,Diesel,Automatic,278496,New,8784.71,Model Y,8,34812.0,Budget,200k+
2273,Honda,2003,5.1,Diesel,Manual,125721,New,99578.74,CR-V,23,5466.13,Premium,100k-150k
2274,Honda,2014,5.7,Diesel,Automatic,259291,Used,62213.36,CR-V,12,21607.58,Mid-Range,200k+
2275,Tesla,2008,1.5,Petrol,Manual,156228,Like New,97999.47,Model 3,18,8679.33,Premium,150k-200k
2276,BMW,2004,1.8,Petrol,Automatic,55904,Used,39682.76,X3,22,2541.09,Mid-Range,50k-100k
2277,Toyota,2012,5.8,Petrol,Automatic,278252,Like New,48512.26,Camry,14,19875.14,Mid-Range,200k+
2278,Ford,2022,3.7,Hybrid,Manual,264997,Like New,76474.34,Fiesta,4,66249.25,Premium,200k+
2279,Audi,2017,1.1,Petrol,Automatic,266320,New,80306.54,A4,9,29591.11,Premium,200k+
2280,Ford,2004,2.3,Electric,Manual,100459,New,27138.14,Explorer,22,4566.32,Budget,100k-150k
2281,Ford,2015,3.2,Hybrid,Automatic,185922,New,93331.1,Mustang,11,16902.0,Premium,150k-200k
2282,Mercedes,2018,4.5,Hybrid,Manual,137901,New,87405.2,E-Class,8,17237.62,Premium,100k-150k
2283,Toyota,2013,4.7,Hybrid,Automatic,123225,New,6729.5,RAV4,13,9478.85,Budget,100k-150k
2284,Mercedes,2015,6.0,Petrol,Automatic,235847,Like New,17213.97,GLA,11,21440.64,Budget,200k+
2285,Toyota,2014,2.4,Hybrid,Manual,221738,New,52129.23,Corolla,12,18478.17,Mid-Range,200k+
2286,Tesla,2021,3.7,Petrol,Automatic,110893,New,48790.77,Model S,5,22178.6,Mid-Range,100k-150k
2287,Tesla,2003,3.7,Petrol,Manual,242726,Used,72297.13,Model X,23,10553.3,Premium,200k+
2288,Toyota,2006,3.0,Hybrid,Automatic,196914,Used,13522.58,Camry,20,9845.7,Budget,150k-200k
2289,Honda,2015,1.8,Diesel,Automatic,181880,Like New,66261.25,Civic,11,16534.55,Mid-Range,150k-200k
2290,BMW,2023,5.9,Diesel,Manual,6611,Like New,63555.14,3 Series,3,2203.67,Mid-Range,<50k
2291,Honda,2021,5.3,Hybrid,Automatic,247524,Used,27193.86,CR-V,5,49504.8,Budget,200k+
2292,BMW,2020,3.5,Diesel,Automatic,295187,Used,56527.43,X3,6,49197.83,Mid-Range,200k+
2293,Mercedes,2021,4.0,Electric,Manual,136343,New,26109.68,E-Class,5,27268.6,Budget,100k-150k
2294,BMW,2020,2.1,Electric,Automatic,190191,New,18957.69,X3,6,31698.5,Budget,150k-200k
2295,Mercedes,2007,3.7,Petrol,Manual,142645,Like New,59447.82,GLA,19,7507.63,Mid-Range,100k-150k
2296,Tesla,2016,4.5,Diesel,Manual,152481,Used,97860.06,Model Y,10,15248.1,Premium,150k-200k
2297,Ford,2015,3.6,Electric,Manual,286608,Like New,27508.67,Mustang,11,26055.27,Budget,200k+
2298,Tesla,2022,6.0,Hybrid,Automatic,249220,New,38756.93,Model 3,4,62305.0,Mid-Range,200k+
2299,Tesla,2009,4.1,Diesel,Automatic,118523,Like New,29374.46,Model 3,17,6971.94,Budget,100k-150k
2300,Ford,2009,2.9,Electric,Manual,20662,Like New,30313.68,Explorer,17,1215.41,Budget,<50k
2301,BMW,2001,4.9,Electric,Automatic,280372,Like New,43398.25,X3,25,11214.88,Mid-Range,200k+
2302,BMW,2008,1.9,Hybrid,Manual,60721,New,71676.27,3 Series,18,3373.39,Premium,50k-100k
2303,Mercedes,2016,2.9,Petrol,Automatic,138458,Like New,8686.43,GLC,10,13845.8,Budget,100k-150k
2304,Honda,2010,2.7,Hybrid,Manual,269006,New,95926.8,Fit,16,16812.88,Premium,200k+
2305,Mercedes,2009,3.2,Petrol,Manual,40108,Used,9396.59,C-Class,17,2359.29,Budget,<50k
2306,Honda,2021,4.9,Electric,Automatic,91788,Like New,88719.05,Civic,5,18357.6,Premium,50k-100k
2307,Tesla,2016,3.4,Petrol,Manual,244437,Like New,89965.92,Model Y,10,24443.7,Premium,200k+
2308,Ford,2003,5.0,Electric,Manual,237011,New,54826.47,Focus,23,10304.83,Mid-Range,200k+
2309,Tesla,2015,3.9,Electric,Automatic,158273,Like New,18014.7,Model S,11,14388.45,Budget,150k-200k
2310,Toyota,2019,2.7,Diesel,Manual,49966,New,58688.87,Camry,7,7138.0,Mid-Range,<50k
2311,BMW,2014,5.0,Petrol,Manual,185846,Like New,64720.06,3 Series,12,15487.17,Mid-Range,150k-200k
2312,Honda,2020,2.2,Petrol,Automatic,272530,Used,86487.1,Accord,6,45421.67,Premium,200k+
2313,Mercedes,2004,2.1,Petrol,Manual,77228,Used,57335.06,C-Class,22,3510.36,Mid-Range,50k-100k
2314,Ford,2005,3.5,Hybrid,Manual,146297,Used,44017.39,Focus,21,6966.52,Mid-Range,100k-150k
2315,Honda,2016,2.3,Diesel,Manual,43021,Like New,84637.66,Fit,10,4302.1,Premium,<50k
2316,Mercedes,2000,1.0,Diesel,Manual,149333,Like New,98190.42,E-Class,26,5743.58,Premium,100k-150k
2317,BMW,2018,4.2,Diesel,Manual,252646,Used,66284.8,X5,8,31580.75,Mid-Range,200k+
2318,Tesla,2003,3.6,Hybrid,Manual,86755,Used,88066.77,Model Y,23,3771.96,Premium,50k-100k
2319,BMW,2016,3.2,Petrol,Manual,66330,New,61879.84,3 Series,10,6633.0,Mid-Range,50k-100k
2320,Audi,2008,5.8,Petrol,Manual,178438,New,70529.86,A3,18,9913.22,Premium,150k-200k
2321,Toyota,2023,3.9,Petrol,Automatic,45313,Used,70375.88,Prius,3,15104.33,Premium,<50k
2322,Audi,2001,5.3,Diesel,Manual,234729,Used,71954.76,Q5,25,9389.16,Premium,200k+
2323,Ford,2007,1.7,Diesel,Manual,232783,Like New,35496.28,Focus,19,12251.74,Budget,200k+
2324,Honda,2014,3.8,Electric,Automatic,289176,Used,59687.83,Civic,12,24098.0,Mid-Range,200k+
2325,Ford,2006,5.3,Hybrid,Manual,148430,New,61442.88,Focus,20,7421.5,Mid-Range,100k-150k
2326,Tesla,2005,3.9,Hybrid,Manual,28365,New,34931.8,Model Y,21,1350.71,Budget,<50k
2327,Mercedes,2000,4.6,Diesel,Manual,275333,New,38235.97,GLC,26,10589.73,Mid-Range,200k+
2328,BMW,2014,2.9,Electric,Manual,7248,New,77413.44,3 Series,12,604.0,Premium,<50k
2329,Audi,2022,1.5,Petrol,Manual,4369,New,60358.76,Q7,4,1092.25,Mid-Range,<50k
2330,Audi,2006,3.3,Diesel,Manual,290749,New,19175.06,A3,20,14537.45,Budget,200k+
2331,Tesla,2016,3.0,Hybrid,Automatic,171955,Used,84575.51,Model X,10,17195.5,Premium,150k-200k
2332,Audi,2001,5.3,Hybrid,Automatic,33055,New,88895.86,Q5,25,1322.2,Premium,<50k
2333,Tesla,2008,2.2,Hybrid,Automatic,199803,New,49283.41,Model 3,18,11100.17,Mid-Range,150k-200k
2334,Ford,2008,5.8,Petrol,Automatic,269594,New,24846.21,Focus,18,14977.44,Budget,200k+
2335,BMW,2012,5.8,Hybrid,Automatic,133997,New,95022.62,5 Series,14,9571.21,Premium,100k-150k
2336,Honda,2005,2.2,Petrol,Manual,50272,Used,88815.61,Civic,21,2393.9,Premium,50k-100k
2337,Mercedes,2005,2.7,Petrol,Manual,5310,Like New,28216.27,GLA,21,252.86,Budget,<50k
2338,Honda,2019,5.5,Petrol,Manual,31817,Like New,14081.4,Fit,7,4545.29,Budget,<50k
2339,Ford,2019,5.8,Diesel,Manual,215888,Like New,46862.09,Mustang,7,30841.14,Mid-Range,200k+
2340,Mercedes,2020,3.2,Petrol,Manual,82641,Like New,69257.71,C-Class,6,13773.5,Premium,50k-100k
2341,Audi,2002,2.6,Electric,Automatic,215155,New,21661.92,Q7,24,8964.79,Budget,200k+
2342,Toyota,2016,3.6,Hybrid,Automatic,207382,Like New,53755.2,Corolla,10,20738.2,Mid-Range,200k+
2343,Ford,2016,4.4,Diesel,Manual,15457,Like New,45414.47,Explorer,10,1545.7,Mid-Range,<50k
2344,Ford,2011,2.4,Hybrid,Manual,42311,Used,89602.36,Mustang,15,2820.73,Premium,<50k
2345,BMW,2015,4.7,Petrol,Manual,151958,Used,45808.83,X5,11,13814.36,Mid-Range,150k-200k
2346,Honda,2014,1.3,Diesel,Automatic,123573,Used,55708.76,Accord,12,10297.75,Mid-Range,100k-150k
2347,Ford,2012,1.2,Electric,Automatic,298325,New,95752.19,Fiesta,14,21308.93,Premium,200k+
2348,Ford,2022,2.9,Petrol,Manual,164334,New,33470.72,Focus,4,41083.5,Budget,150k-200k
2349,Audi,2000,2.8,Hybrid,Automatic,263272,New,32454.14,A3,26,10125.85,Budget,200k+
2350,Audi,2016,2.6,Electric,Manual,79522,Used,80961.53,A3,10,7952.2,Premium,50k-100k
2351,Mercedes,2002,3.5,Petrol,Automatic,163394,Like New,31366.2,E-Class,24,6808.08,Budget,150k-200k
2352,Tesla,2014,2.6,Electric,Automatic,48929,Used,84027.26,Model 3,12,4077.42,Premium,<50k
2353,Tesla,2003,2.0,Petrol,Manual,81696,New,14075.88,Model 3,23,3552.0,Budget,50k-100k
2354,Toyota,2003,2.5,Diesel,Automatic,271952,Used,15569.82,Corolla,23,11824.0,Budget,200k+
2355,Tesla,2017,5.9,Petrol,Automatic,95148,Like New,90625.72,Model X,9,10572.0,Premium,50k-100k
2356,BMW,2016,3.1,Diesel,Manual,283869,New,56377.17,5 Series,10,28386.9,Mid-Range,200k+
2357,Toyota,2018,3.2,Petrol,Automatic,220026,Like New,73287.36,Camry,8,27503.25,Premium,200k+
2358,Mercedes,2010,3.9,Petrol,Manual,83576,Like New,26402.44,C-Class,16,5223.5,Budget,50k-100k
2359,Audi,2019,5.9,Hybrid,Automatic,20557,New,20796.06,A4,7,2936.71,Budget,<50k
2360,Tesla,2002,2.2,Electric,Manual,21825,Like New,84320.65,Model Y,24,909.38,Premium,<50k
2361,Honda,2007,4.4,Electric,Manual,271142,Used,39069.22,Fit,19,14270.63,Mid-Range,200k+
2362,Audi,2013,4.6,Electric,Automatic,36080,Like New,48228.1,A3,13,2775.38,Mid-Range,<50k
2363,BMW,2000,4.0,Petrol,Automatic,258815,Like New,7657.33,X5,26,9954.42,Budget,200k+
2364,Audi,2013,1.4,Petrol,Manual,188869,Like New,41658.67,Q5,13,14528.38,Mid-Range,150k-200k
2365,BMW,2001,4.4,Petrol,Automatic,146874,Used,78191.59,5 Series,25,5874.96,Premium,100k-150k
2366,BMW,2022,1.3,Diesel,Automatic,42407,Like New,83021.14,3 Series,4,10601.75,Premium,<50k
2367,BMW,2003,4.0,Diesel,Automatic,120283,Like New,71381.7,X5,23,5229.7,Premium,100k-150k
2368,Mercedes,2023,4.7,Hybrid,Manual,13338,Used,70757.07,GLC,3,4446.0,Premium,<50k
2369,BMW,2018,2.1,Petrol,Manual,76289,New,53092.73,X5,8,9536.12,Mid-Range,50k-100k
2370,BMW,2005,5.2,Electric,Manual,149967,New,56141.29,X3,21,7141.29,Mid-Range,100k-150k
2371,Honda,2000,1.2,Electric,Automatic,178982,New,75550.02,CR-V,26,6883.92,Premium,150k-200k
2372,Toyota,2016,5.2,Hybrid,Automatic,109367,Like New,28493.67,Camry,10,10936.7,Budget,100k-150k
2373,Ford,2007,3.3,Electric,Manual,117486,New,26994.12,Fiesta,19,6183.47,Budget,100k-150k
2374,Toyota,2018,2.1,Hybrid,Manual,214209,Used,95242.86,Corolla,8,26776.12,Premium,200k+
2375,BMW,2020,1.7,Petrol,Automatic,256055,Like New,7630.54,3 Series,6,42675.83,Budget,200k+
2376,Honda,2000,5.8,Electric,Automatic,136421,Like New,18249.22,Fit,26,5246.96,Budget,100k-150k
2377,Audi,2004,1.4,Petrol,Automatic,153535,Like New,59181.58,Q5,22,6978.86,Mid-Range,150k-200k
2378,Honda,2015,2.0,Diesel,Automatic,74935,New,75094.31,Fit,11,6812.27,Premium,50k-100k
2379,BMW,2005,2.7,Electric,Manual,189864,New,56099.65,X3,21,9041.14,Mid-Range,150k-200k
2380,Honda,2007,4.1,Diesel,Automatic,275830,New,38731.08,Civic,19,14517.37,Mid-Range,200k+
2381,Tesla,2012,3.7,Electric,Automatic,63528,Like New,97907.73,Model S,14,4537.71,Premium,50k-100k
2382,Honda,2015,1.6,Petrol,Manual,99811,Used,71866.01,Fit,11,9073.73,Premium,50k-100k
2383,BMW,2002,2.4,Hybrid,Manual,284931,Like New,83982.13,3 Series,24,11872.12,Premium,200k+
2384,Mercedes,2018,2.2,Petrol,Automatic,188499,Used,8823.45,E-Class,8,23562.38,Budget,150k-200k
2385,Tesla,2011,2.1,Petrol,Manual,260141,Like New,27412.41,Model S,15,17342.73,Budget,200k+
2386,Honda,2015,3.1,Petrol,Automatic,104887,Used,40546.25,Accord,11,9535.18,Mid-Range,100k-150k
2387,Ford,2010,4.5,Electric,Automatic,61086,Like New,22347.13,Mustang,16,3817.88,Budget,50k-100k
2388,Ford,2009,2.1,Hybrid,Manual,255494,Like New,11925.43,Focus,17,15029.06,Budget,200k+
2389,Honda,2019,2.8,Diesel,Manual,63308,Used,26383.71,CR-V,7,9044.0,Budget,50k-100k
2390,Mercedes,2003,3.0,Petrol,Automatic,277941,Used,55695.38,E-Class,23,12084.39,Mid-Range,200k+
2391,Audi,2011,5.9,Electric,Manual,267446,Used,71095.8,Q7,15,17829.73,Premium,200k+
2392,BMW,2022,5.8,Diesel,Automatic,38059,Used,78531.99,X3,4,9514.75,Premium,<50k
2393,Ford,2001,5.0,Petrol,Automatic,131980,Used,9078.93,Explorer,25,5279.2,Budget,100k-150k
2394,Audi,2023,2.2,Diesel,Automatic,191324,Used,45658.69,Q7,3,63774.67,Mid-Range,150k-200k
2395,Honda,2021,1.3,Petrol,Manual,143949,Used,16610.1,Accord,5,28789.8,Budget,100k-150k
2396,Audi,2018,2.6,Diesel,Automatic,276383,Used,45964.04,Q7,8,34547.88,Mid-Range,200k+
2397,Tesla,2004,2.3,Diesel,Automatic,27313,Like New,46227.71,Model Y,22,1241.5,Mid-Range,<50k
2398,Toyota,2007,3.5,Hybrid,Automatic,42103,Used,52330.11,RAV4,19,2215.95,Mid-Range,<50k
2399,Ford,2006,4.9,Hybrid,Manual,179480,Used,89818.91,Focus,20,8974.0,Premium,150k-200k
2400,Honda,2013,5.3,Petrol,Automatic,88771,Like New,81484.07,CR-V,13,6828.54,Premium,50k-100k
2401,BMW,2023,5.2,Electric,Automatic,126228,Like New,65488.48,X3,3,42076.0,Mid-Range,100k-150k
2402,Mercedes,2022,2.8,Hybrid,Automatic,91665,New,89113.7,C-Class,4,22916.25,Premium,50k-100k
2403,Tesla,2002,4.4,Diesel,Manual,272678,New,69454.52,Model X,24,11361.58,Premium,200k+
2404,Honda,2017,2.6,Hybrid,Automatic,279333,Used,82791.22,CR-V,9,31037.0,Premium,200k+
2405,BMW,2015,1.3,Hybrid,Automatic,86067,Used,58558.94,5 Series,11,7824.27,Mid-Range,50k-100k
2406,Mercedes,2022,4.5,Petrol,Manual,273111,New,54895.73,C-Class,4,68277.75,Mid-Range,200k+
2407,Mercedes,2018,1.0,Hybrid,Manual,213063,New,73789.24,GLC,8,26632.88,Premium,200k+
2408,Honda,2018,3.0,Hybrid,Automatic,270804,Used,6870.48,Fit,8,33850.5,Budget,200k+
2409,Tesla,2017,2.6,Diesel,Automatic,129909,New,70585.87,Model 3,9,14434.33,Premium,100k-150k
2410,Audi,2019,4.5,Hybrid,Automatic,140688,Used,93779.23,A4,7,20098.29,Premium,100k-150k
2411,Audi,2015,4.8,Diesel,Manual,75976,Like New,72824.5,A4,11,6906.91,Premium,50k-100k
2412,Mercedes,2007,2.5,Hybrid,Manual,233208,Like New,8495.4,C-Class,19,12274.11,Budget,200k+
2413,Audi,2000,5.1,Hybrid,Automatic,179810,New,40899.14,A3,26,6915.77,Mid-Range,150k-200k
2414,Toyota,2016,2.5,Electric,Manual,275251,Like New,81910.22,Corolla,10,27525.1,Premium,200k+
